Date,Open,High,Low,Close,Volume,OI
2012-10-02 00:00:00,4.38,4.44,4.34,4.42,65920100,0
2012-10-03 00:00:00,4.42,4.44,4.3,4.4,54039700,0
2012-10-04 00:00:00,4.42,4.46,4.36,4.36,67704000,0
2012-10-05 00:00:00,4.38,4.4,4.26,4.34,70704800,0
2012-10-08 00:00:00,4.34,4.36,4.26,4.36,44564700,0
2012-10-09 00:00:00,4.34,4.42,4.32,4.38,82413200,0
2012-10-10 00:00:00,4.36,4.66,4.34,4.66,234064500,0
2012-10-11 00:00:00,4.64,4.96,4.56,4.88,236702600,0
2012-10-12 00:00:00,4.9,4.94,4.7,4.72,154654700,0
2012-10-15 00:00:00,4.76,4.76,4.62,4.7,65921200,0
2012-10-16 00:00:00,4.7,4.74,4.66,4.7,54693100,0
2012-10-17 00:00:00,4.72,4.76,4.62,4.68,81211600,0
2012-10-18 00:00:00,4.68,4.78,4.6,4.68,100297400,0
2012-10-19 00:00:00,4.66,4.7,4.64,4.66,25805000,0
2012-10-22 00:00:00,4.64,4.68,4.62,4.66,12166200,0
2012-10-24 00:00:00,4.66,4.68,4.52,4.6,36612700,0
2012-10-25 00:00:00,4.58,4.62,4.54,4.58,25114800,0
2012-10-26 00:00:00,4.56,4.56,4.4,4.52,60298700,0
2012-10-29 00:00:00,4.5,4.52,4.44,4.48,14494800,0
2012-10-30 00:00:00,4.48,4.62,4.46,4.62,56470800,0
2012-10-31 00:00:00,4.62,4.62,4.54,4.58,20059400,0
2012-11-01 00:00:00,4.58,4.58,4.46,4.5,35359000,0
2012-11-02 00:00:00,4.54,4.58,4.46,4.5,44852500,0
2012-11-05 00:00:00,4.48,4.52,4.46,4.48,11856900,0
2012-11-06 00:00:00,4.5,4.72,4.5,4.66,134725000,0
2012-11-07 00:00:00,4.68,4.72,4.62,4.7,67365600,0
2012-11-08 00:00:00,4.64,4.7,4.6,4.66,47116600,0
2012-11-09 00:00:00,4.68,4.78,4.66,4.72,97467800,0
2012-11-12 00:00:00,4.74,4.74,4.68,4.7,53213100,0
2012-11-13 00:00:00,4.7,4.72,4.6,4.6,46863500,0
2012-11-14 00:00:00,4.58,4.6,4.44,4.44,56047100,0
2012-11-15 00:00:00,4.4,4.42,4.18,4.3,72149200,0
2012-11-16 00:00:00,4.3,4.34,4.28,4.32,31883400,0
2012-11-19 00:00:00,4.32,4.34,4.26,4.28,34388500,0
2012-11-20 00:00:00,4.32,4.32,4.2,4.2,20117500,0
2012-11-21 00:00:00,4.22,4.24,4.14,4.22,30013300,0
2012-11-22 00:00:00,4.24,4.4,4.22,4.38,59658200,0
2012-11-23 00:00:00,4.38,4.38,4.3,4.32,16592700,0
2012-11-26 00:00:00,4.38,4.54,4.36,4.5,43019700,0
2012-11-27 00:00:00,4.52,4.56,4.46,4.5,27850700,0
2012-11-28 00:00:00,4.48,4.7,4.48,4.66,79176100,0
2012-11-29 00:00:00,4.66,4.72,4.62,4.68,40639700,0
2012-11-30 00:00:00,4.66,4.74,4.64,4.7,51675800,0
2012-12-03 00:00:00,4.7,4.74,4.66,4.7,51285700,0
2012-12-04 00:00:00,4.7,4.74,4.54,4.58,53766500,0
2012-12-06 00:00:00,4.58,4.66,4.58,4.62,26153300,0
2012-12-07 00:00:00,4.64,4.68,4.6,4.62,20599700,0
2012-12-11 00:00:00,4.68,4.7,4.62,4.62,36752300,0
2012-12-12 00:00:00,4.62,4.66,4.6,4.64,42777100,0
2012-12-13 00:00:00,4.66,4.68,4.64,4.64,28388800,0
2012-12-14 00:00:00,4.68,4.94,4.66,4.88,253787800,0
2012-12-17 00:00:00,4.9,4.9,4.7,4.7,140299900,0
2012-12-18 00:00:00,4.74,4.76,4.6,4.64,60361100,0
2012-12-19 00:00:00,4.66,4.72,4.66,4.7,48213900,0
2012-12-20 00:00:00,4.72,4.72,4.62,4.64,19815300,0
2012-12-21 00:00:00,4.68,4.7,4.64,4.68,17483500,0
2012-12-24 00:00:00,4.7,4.8,4.64,4.78,45983800,0
2012-12-25 00:00:00,4.8,4.84,4.74,4.76,38529000,0
2012-12-26 00:00:00,4.8,4.8,4.72,4.78,29417000,0
2012-12-27 00:00:00,4.78,4.8,4.7,4.72,29321000,0
2012-12-28 00:00:00,4.76,4.88,4.74,4.84,81879900,0
2013-01-02 00:00:00,4.92,5.5,4.92,5.35,291896500,0
2013-01-03 00:00:00,5.35,5.55,5.2,5.35,116426800,0
2013-01-04 00:00:00,5.4,5.65,5.3,5.65,123179900,0
2013-01-07 00:00:00,5.7,5.75,5.4,5.4,75564700,0
2013-01-08 00:00:00,5.4,5.5,5.2,5.3,80526900,0
2013-01-09 00:00:00,5.35,5.4,5.2,5.4,47605800,0
2013-01-10 00:00:00,5.4,5.45,5.1,5.2,105922300,0
2013-01-11 00:00:00,5.2,5.55,5.1,5.35,104287500,0
2013-01-14 00:00:00,5.35,5.5,5.3,5.4,58727100,0
2013-01-15 00:00:00,5.45,5.7,5.35,5.5,94127800,0
2013-01-16 00:00:00,5.5,5.55,5.4,5.4,58653700,0
2013-01-17 00:00:00,5.5,5.5,5.35,5.35,22620700,0
2013-01-18 00:00:00,5.4,5.5,5.35,5.4,19393500,0
2013-01-21 00:00:00,5.45,5.75,5.45,5.65,136458800,0
2013-01-22 00:00:00,5.7,5.95,5.65,5.75,145592500,0
2013-01-23 00:00:00,5.8,5.95,5.7,5.9,56769900,0
2013-01-24 00:00:00,6.0,6.1,5.95,6.1,78844900,0
2013-01-25 00:00:00,6.05,6.1,5.9,6.05,31939800,0
2013-01-28 00:00:00,6.05,6.4,6.0,6.25,85988000,0
2013-01-29 00:00:00,6.3,6.4,6.2,6.3,33856200,0
2013-01-30 00:00:00,6.3,6.3,6.1,6.2,32445800,0
2013-01-31 00:00:00,6.2,6.25,5.95,6.1,45744200,0
2013-02-01 00:00:00,6.15,6.2,6.05,6.2,30160400,0
2013-02-04 00:00:00,6.25,6.3,6.15,6.3,21636500,0
2013-02-05 00:00:00,6.25,6.85,6.25,6.8,155956500,0
2013-02-06 00:00:00,6.8,6.8,6.6,6.7,38696600,0
2013-02-07 00:00:00,6.7,6.75,6.5,6.75,47561600,0
2013-02-08 00:00:00,6.75,7.05,6.65,6.9,73836100,0
2013-02-11 00:00:00,6.95,6.95,6.75,6.85,31174900,0
2013-02-12 00:00:00,6.85,6.85,6.6,6.65,35883000,0
2013-02-13 00:00:00,6.7,6.85,6.65,6.75,36887700,0
2013-02-14 00:00:00,6.8,6.9,6.7,6.8,42493100,0
2013-02-15 00:00:00,6.85,6.9,6.75,6.85,30497200,0
2013-02-18 00:00:00,6.9,7.1,6.85,7.05,89453000,0
2013-02-19 00:00:00,7.1,7.1,6.8,6.85,68937600,0
2013-02-20 00:00:00,6.9,6.95,6.7,6.8,52406100,0
2013-02-21 00:00:00,6.7,6.8,6.6,6.65,37698200,0
2013-02-22 00:00:00,6.75,6.95,6.7,6.8,42793400,0
2013-02-26 00:00:00,6.85,6.85,6.65,6.7,20609800,0
2013-02-27 00:00:00,6.75,6.95,6.7,6.7,79051900,0
2013-02-28 00:00:00,6.9,6.95,6.75,6.8,49709200,0
2013-03-01 00:00:00,6.85,6.9,6.75,6.8,20283300,0
2013-03-04 00:00:00,6.85,6.9,6.8,6.9,33502000,0
2013-03-05 00:00:00,6.95,7.15,6.9,7.0,93727800,0
2013-03-06 00:00:00,7.05,7.15,7.05,7.1,40523400,0
2013-03-07 00:00:00,7.15,7.45,7.15,7.3,99265100,0
2013-03-08 00:00:00,7.4,7.5,7.3,7.35,66784000,0
2013-03-11 00:00:00,7.4,7.4,7.25,7.3,19704000,0
2013-03-12 00:00:00,7.3,7.3,7.1,7.1,24853900,0
2013-03-13 00:00:00,7.1,7.15,7.0,7.1,11349500,0
2013-03-14 00:00:00,7.1,7.25,7.05,7.2,10129900,0
2013-03-15 00:00:00,7.25,7.4,7.2,7.3,34520400,0
2013-03-18 00:00:00,7.25,7.8,7.25,7.65,84135900,0
2013-03-19 00:00:00,7.8,7.9,7.3,7.4,59013700,0
2013-03-20 00:00:00,7.45,7.5,6.9,7.25,49525000,0
2013-03-21 00:00:00,7.2,7.3,7.1,7.2,19395600,0
2013-03-22 00:00:00,6.95,7.1,5.05,7.1,116643700,0
2013-03-25 00:00:00,7.15,7.2,7.0,7.15,24740000,0
2013-03-26 00:00:00,7.15,7.2,7.05,7.1,29885900,0
2013-03-27 00:00:00,7.1,7.4,7.05,7.25,25635700,0
2013-03-28 00:00:00,7.2,7.35,7.05,7.15,15338400,0
2013-03-29 00:00:00,7.2,7.3,7.15,7.2,14353100,0
2013-04-01 00:00:00,7.25,7.35,7.1,7.1,20709000,0
2013-04-02 00:00:00,7.15,7.25,6.9,6.9,22502300,0
2013-04-03 00:00:00,6.95,7.0,6.55,6.8,53751200,0
2013-04-04 00:00:00,6.3,6.75,6.3,6.5,59576000,0
2013-04-05 00:00:00,6.5,6.5,6.0,6.15,50749200,0
2013-04-09 00:00:00,6.25,6.4,6.05,6.3,31434900,0
2013-04-10 00:00:00,6.35,6.4,6.1,6.4,34279100,0
2013-04-11 00:00:00,6.5,6.65,6.45,6.65,22225900,0
2013-04-12 00:00:00,6.6,6.85,6.5,6.8,18330300,0
2013-04-17 00:00:00,6.7,7.1,6.65,7.05,35785200,0
2013-04-18 00:00:00,7.05,7.05,6.85,7.0,17080200,0
2013-04-19 00:00:00,7.1,7.2,7.0,7.1,34264400,0
2013-04-22 00:00:00,7.15,7.2,7.05,7.15,18376200,0
2013-04-23 00:00:00,7.15,7.3,7.05,7.15,23019700,0
2013-04-24 00:00:00,7.2,7.3,7.15,7.2,20334900,0
2013-04-25 00:00:00,7.2,7.25,7.05,7.1,9199700,0
2013-04-26 00:00:00,7.15,7.15,6.95,6.95,17889000,0
2013-04-29 00:00:00,7.05,7.05,6.9,7.0,8306800,0
2013-04-30 00:00:00,7.0,7.0,6.9,6.95,5010700,0
2013-05-02 00:00:00,6.95,7.2,6.95,7.0,24223500,0
2013-05-03 00:00:00,7.1,7.25,7.05,7.1,30981000,0
2013-05-07 00:00:00,7.1,7.25,7.0,7.2,16913300,0
2013-05-08 00:00:00,7.3,7.3,7.15,7.15,11692300,0
2013-05-09 00:00:00,7.2,7.25,7.0,7.05,9209900,0
2013-05-10 00:00:00,7.1,7.15,6.95,7.0,12321600,0
2013-05-13 00:00:00,7.1,7.2,7.05,7.2,9301900,0
2013-05-14 00:00:00,7.2,7.2,7.05,7.1,20358300,0
2013-05-15 00:00:00,7.15,7.15,6.95,7.0,26072800,0
2013-05-16 00:00:00,7.0,7.05,6.85,6.85,19087900,0
2013-05-17 00:00:00,6.6,6.75,6.6,6.7,75473700,0
2013-05-20 00:00:00,6.65,6.75,6.4,6.55,42498900,0
2013-05-21 00:00:00,6.5,6.5,6.1,6.35,85643200,0
2013-05-22 00:00:00,6.35,6.45,5.9,6.15,100167100,0
2013-05-23 00:00:00,6.15,6.2,5.7,5.85,94458900,0
2013-05-27 00:00:00,5.8,5.95,5.65,5.9,33491200,0
2013-05-28 00:00:00,5.95,6.15,5.9,6.05,38639600,0
2013-05-29 00:00:00,6.15,6.2,5.95,6.1,40581200,0
2013-05-30 00:00:00,6.1,6.1,5.85,6.1,37001800,0
2013-05-31 00:00:00,6.1,6.15,5.85,6.1,32722600,0
2013-06-03 00:00:00,6.0,6.05,5.85,5.9,34334300,0
2013-06-04 00:00:00,5.95,5.95,5.65,5.7,25808300,0
2013-06-05 00:00:00,5.65,5.65,5.3,5.3,44974100,0
2013-06-06 00:00:00,5.3,5.3,5.05,5.15,23097900,0
2013-06-07 00:00:00,5.15,5.55,5.15,5.55,26590800,0
2013-06-10 00:00:00,5.7,5.95,5.7,5.95,25327300,0
2013-06-11 00:00:00,5.9,5.9,5.4,5.5,31522100,0
2013-06-12 00:00:00,5.4,5.6,5.25,5.25,23599600,0
2013-06-13 00:00:00,4.86,5.05,4.8,5.0,47633100,0
2013-06-14 00:00:00,5.3,5.7,5.25,5.7,39056000,0
2013-06-17 00:00:00,5.6,5.9,5.45,5.9,16977900,0
2013-06-18 00:00:00,5.95,5.95,5.45,5.5,23460600,0
2013-06-19 00:00:00,5.6,5.7,5.4,5.5,21729900,0
2013-06-20 00:00:00,5.25,5.45,5.2,5.45,21769000,0
2013-06-21 00:00:00,5.2,5.45,5.05,5.45,19320600,0
2013-06-24 00:00:00,5.3,5.6,5.1,5.15,30837000,0
2013-06-25 00:00:00,5.15,5.25,5.0,5.2,28520400,0
2013-06-26 00:00:00,5.25,5.55,5.2,5.4,56041400,0
2013-06-27 00:00:00,5.5,5.6,5.3,5.3,26449600,0
2013-06-28 00:00:00,5.4,5.6,5.4,5.4,19603600,0
2013-07-02 00:00:00,5.5,5.55,5.35,5.4,8953300,0
2013-07-03 00:00:00,5.35,5.5,5.3,5.3,9849600,0
2013-07-04 00:00:00,5.4,5.4,5.2,5.25,4776100,0
2013-07-05 00:00:00,5.3,5.35,5.2,5.25,4086700,0
2013-07-08 00:00:00,5.1,5.25,5.05,5.25,5183700,0
2013-07-09 00:00:00,5.25,5.25,5.1,5.1,3661900,0
2013-07-10 00:00:00,5.15,5.15,4.88,5.0,14832000,0
2013-07-11 00:00:00,5.05,5.1,4.98,5.05,39811600,0
2013-07-12 00:00:00,5.1,5.25,5.05,5.2,16704300,0
2013-07-15 00:00:00,5.25,5.35,5.2,5.35,8324700,0
2013-07-16 00:00:00,5.35,5.4,5.25,5.3,7674500,0
2013-07-17 00:00:00,5.3,5.6,5.3,5.5,23384800,0
2013-07-18 00:00:00,5.5,5.75,5.5,5.75,19696000,0
2013-07-19 00:00:00,5.7,5.75,5.55,5.7,9072200,0
2013-07-23 00:00:00,5.8,5.8,5.6,5.7,8410600,0
2013-07-24 00:00:00,5.65,5.85,5.65,5.8,26882800,0
2013-07-25 00:00:00,5.9,5.9,5.35,5.35,21688100,0
2013-07-26 00:00:00,5.35,5.5,5.25,5.5,7603700,0
2013-07-29 00:00:00,5.45,5.45,5.35,5.4,1946800,0
2013-07-30 00:00:00,5.4,5.55,5.35,5.4,10359700,0
2013-07-31 00:00:00,5.35,5.35,5.15,5.25,5114400,0
2013-08-01 00:00:00,5.25,5.4,5.15,5.4,4531900,0
2013-08-02 00:00:00,5.45,5.45,5.2,5.35,7545900,0
2013-08-05 00:00:00,5.3,5.3,5.2,5.25,5065700,0
2013-08-06 00:00:00,5.2,5.3,5.2,5.25,3617800,0
2013-08-07 00:00:00,5.2,5.3,5.15,5.15,6425400,0
2013-08-08 00:00:00,5.25,5.45,5.2,5.45,13778100,0
2013-08-09 00:00:00,5.55,5.55,5.4,5.4,2353400,0
2013-08-13 00:00:00,5.4,5.65,5.35,5.65,13262300,0
2013-08-14 00:00:00,5.6,5.85,5.55,5.55,14828800,0
2013-08-15 00:00:00,5.5,5.65,5.5,5.6,8738500,0
2013-08-16 00:00:00,5.6,5.7,5.5,5.5,5895100,0
2013-08-19 00:00:00,5.4,5.4,5.3,5.3,2703900,0
2013-08-20 00:00:00,5.2,5.55,5.15,5.5,10724100,0
2013-08-21 00:00:00,5.3,5.5,5.3,5.4,5058500,0
2013-08-22 00:00:00,5.3,5.35,5.2,5.25,3488500,0
2013-08-23 00:00:00,5.3,5.4,5.25,5.3,13378000,0
2013-08-26 00:00:00,5.3,5.3,5.15,5.25,4030900,0
2013-08-27 00:00:00,5.2,5.2,4.76,4.9,23903700,0
2013-08-28 00:00:00,4.76,4.76,4.36,4.4,21146500,0
2013-08-29 00:00:00,4.44,4.48,4.38,4.42,12980900,0
2013-08-30 00:00:00,4.46,4.68,4.46,4.68,11832400,0
2013-09-02 00:00:00,4.7,4.74,4.66,4.72,13322000,0
2013-09-03 00:00:00,4.74,4.82,4.7,4.7,15292100,0
2013-09-04 00:00:00,4.7,4.72,4.5,4.5,5052800,0
2013-09-05 00:00:00,4.6,4.6,4.42,4.44,14995800,0
2013-09-06 00:00:00,4.46,4.5,4.44,4.46,5389700,0
2013-09-09 00:00:00,4.5,4.62,4.48,4.5,42098500,0
2013-09-10 00:00:00,4.62,4.98,4.62,4.84,70370500,0
2013-09-11 00:00:00,4.94,4.98,4.9,4.94,44416200,0
2013-09-12 00:00:00,5.0,5.15,4.98,5.15,37565700,0
2013-09-13 00:00:00,5.05,5.15,4.98,5.1,38261800,0
2013-09-16 00:00:00,5.15,5.45,5.15,5.45,38603700,0
2013-09-17 00:00:00,5.45,5.6,5.4,5.5,26043500,0
2013-09-18 00:00:00,5.55,5.6,5.4,5.4,8750100,0
2013-09-19 00:00:00,5.7,5.7,5.55,5.6,25340000,0
2013-09-20 00:00:00,5.65,5.7,5.45,5.65,25613400,0
2013-09-23 00:00:00,5.5,5.6,5.25,5.25,16666200,0
2013-09-24 00:00:00,5.3,5.4,5.25,5.25,13206500,0
2013-09-25 00:00:00,5.3,5.4,5.3,5.35,5958100,0
2013-09-26 00:00:00,5.3,5.55,5.3,5.4,12243800,0
2013-09-27 00:00:00,5.5,5.5,5.3,5.45,10724000,0
2013-09-30 00:00:00,5.25,5.4,5.25,5.4,5413100,0
2013-10-01 00:00:00,5.4,5.5,5.35,5.4,10517300,0
2013-10-02 00:00:00,5.4,5.45,5.3,5.35,2986600,0
2013-10-03 00:00:00,5.4,5.55,5.4,5.5,12629000,0
2013-10-04 00:00:00,5.45,5.5,5.4,5.45,2952100,0
2013-10-07 00:00:00,5.45,5.6,5.45,5.55,15289900,0
2013-10-08 00:00:00,5.5,5.6,5.5,5.6,12189700,0
2013-10-09 00:00:00,5.6,5.7,5.55,5.65,13582200,0
2013-10-10 00:00:00,5.65,5.8,5.6,5.6,18223100,0
2013-10-11 00:00:00,5.8,5.8,5.5,5.55,24587900,0
2013-10-14 00:00:00,5.55,5.7,5.5,5.65,8850800,0
2013-10-15 00:00:00,5.7,5.75,5.65,5.7,11102900,0
2013-10-16 00:00:00,5.65,5.8,5.65,5.7,13192200,0
2013-10-17 00:00:00,5.75,5.95,5.7,5.95,44211200,0
2013-10-18 00:00:00,6.0,6.15,5.9,6.0,46464500,0
2013-10-21 00:00:00,6.05,6.05,5.65,5.7,21503000,0
2013-10-22 00:00:00,5.7,5.8,5.6,5.7,7142400,0
2013-10-24 00:00:00,5.7,5.8,5.65,5.7,11097100,0
2013-10-25 00:00:00,5.7,5.75,5.6,5.7,14060900,0
2013-10-28 00:00:00,5.7,5.75,5.55,5.6,5714000,0
2013-10-29 00:00:00,5.6,5.65,5.55,5.55,6772700,0
2013-10-30 00:00:00,5.6,5.6,5.35,5.45,19159700,0
2013-10-31 00:00:00,5.35,5.55,5.35,5.55,5199800,0
2013-11-01 00:00:00,5.45,5.45,5.35,5.4,4593700,0
2013-11-04 00:00:00,5.3,5.3,5.1,5.3,8087600,0
2013-11-05 00:00:00,5.2,5.6,5.2,5.45,14906100,0
2013-11-06 00:00:00,5.6,5.75,5.5,5.55,21384100,0
2013-11-07 00:00:00,5.55,5.6,5.45,5.45,10674700,0
2013-11-08 00:00:00,5.35,5.45,5.2,5.45,9615400,0
2013-11-11 00:00:00,5.25,5.4,5.25,5.3,5507500,0
2013-11-12 00:00:00,5.4,5.45,5.3,5.35,5058900,0
2013-11-13 00:00:00,5.35,5.45,5.3,5.3,5181900,0
2013-11-14 00:00:00,5.35,5.4,5.25,5.3,5046100,0
2013-11-15 00:00:00,5.35,5.35,5.25,5.25,4309400,0
2013-11-18 00:00:00,5.3,5.35,5.2,5.3,2664500,0
2013-11-19 00:00:00,5.25,5.3,5.2,5.25,2380500,0
2013-11-20 00:00:00,5.25,5.3,5.15,5.15,4283900,0
2013-11-21 00:00:00,5.2,5.2,4.86,4.88,24536400,0
2013-11-22 00:00:00,4.9,4.94,4.64,4.68,27307900,0
2013-11-25 00:00:00,4.62,4.84,4.6,4.62,12160400,0
2013-11-26 00:00:00,4.62,4.68,4.5,4.56,32844500,0
2013-11-27 00:00:00,4.54,4.58,4.52,4.54,18181000,0
2013-11-28 00:00:00,4.58,4.68,4.54,4.54,33356100,0
2013-11-29 00:00:00,4.52,4.56,4.52,4.56,5350100,0
2013-12-02 00:00:00,4.52,4.52,4.46,4.5,18944500,0
2013-12-03 00:00:00,4.5,4.64,4.5,4.58,26448700,0
2013-12-04 00:00:00,4.56,4.6,4.56,4.58,8893900,0
2013-12-06 00:00:00,4.58,4.58,4.46,4.48,13112100,0
2013-12-09 00:00:00,4.52,4.56,4.4,4.44,8992300,0
2013-12-11 00:00:00,4.46,4.5,4.4,4.44,6684700,0
2013-12-12 00:00:00,4.44,4.46,4.42,4.42,2901800,0
2013-12-13 00:00:00,4.42,4.44,4.36,4.38,5067200,0
2013-12-16 00:00:00,4.38,4.38,4.22,4.22,9743200,0
2013-12-17 00:00:00,4.24,4.32,4.24,4.24,2877800,0
2013-12-18 00:00:00,4.26,4.3,4.24,4.28,3323300,0
2013-12-19 00:00:00,4.32,4.32,4.28,4.28,1919200,0
2013-12-20 00:00:00,4.26,4.28,4.22,4.22,5129000,0
2013-12-23 00:00:00,4.22,4.22,4.06,4.08,8088100,0
2013-12-24 00:00:00,4.18,4.18,4.0,4.0,7545900,0
2013-12-25 00:00:00,4.04,4.06,3.94,3.94,14822900,0
2013-12-26 00:00:00,3.96,3.98,3.74,3.8,29877000,0
2013-12-27 00:00:00,3.78,3.78,3.58,3.66,22814000,0
2014-01-02 00:00:00,3.64,3.64,3.38,3.44,19045100,0
2014-01-03 00:00:00,3.4,3.44,3.36,3.42,10163800,0
2014-01-06 00:00:00,3.38,3.54,3.34,3.54,11936700,0
2014-01-07 00:00:00,3.52,3.72,3.52,3.72,25572000,0
2014-01-08 00:00:00,3.74,3.76,3.62,3.64,15618600,0
2014-01-09 00:00:00,3.64,3.7,3.5,3.58,12064800,0
2014-01-10 00:00:00,3.56,3.56,3.5,3.54,2681900,0
