Date,Open,High,Low,Close,Volume,OI
2014-02-04 00:00:00,10.3,10.3,10.2,10.2,180400,0
2014-02-05 00:00:00,10.2,10.3,10.2,10.3,242900,0
2014-02-06 00:00:00,10.3,10.4,10.3,10.4,44700,0
2014-02-07 00:00:00,10.4,10.4,10.3,10.3,81900,0
2014-02-10 00:00:00,10.0,10.3,10.0,10.3,105500,0
2014-02-11 00:00:00,10.3,10.4,10.3,10.3,77200,0
2014-02-12 00:00:00,10.3,10.3,10.3,10.3,39900,0
2014-02-13 00:00:00,10.3,10.3,10.3,10.3,62000,0
2014-02-17 00:00:00,10.3,10.3,10.3,10.3,64800,0
2014-02-18 00:00:00,10.3,10.3,10.2,10.2,22000,0
2014-02-19 00:00:00,10.3,10.4,10.3,10.4,44900,0
2014-02-20 00:00:00,10.3,10.3,10.3,10.3,35100,0
2014-02-21 00:00:00,10.3,10.4,10.3,10.3,59000,0
2014-02-24 00:00:00,10.3,10.3,10.3,10.3,23400,0
2014-02-25 00:00:00,10.3,10.4,10.3,10.3,232500,0
2014-02-26 00:00:00,10.3,10.4,10.3,10.3,18500,0
2014-02-27 00:00:00,10.3,10.3,10.3,10.3,26400,0
2014-02-28 00:00:00,10.4,10.5,10.3,10.5,370400,0
2014-03-03 00:00:00,10.4,10.4,10.4,10.4,295500,0
2014-03-04 00:00:00,10.4,10.4,10.4,10.4,706800,0
2014-03-05 00:00:00,10.4,10.4,10.3,10.4,9800,0
2014-03-06 00:00:00,10.5,10.6,10.4,10.5,1030200,0
2014-03-07 00:00:00,10.6,10.6,10.5,10.5,224700,0
2014-03-10 00:00:00,10.5,10.6,10.5,10.6,504100,0
2014-03-11 00:00:00,10.6,10.6,10.5,10.6,185900,0
2014-03-12 00:00:00,10.6,10.7,10.5,10.5,461400,0
2014-03-13 00:00:00,10.6,10.7,10.5,10.6,1156800,0
2014-03-14 00:00:00,10.6,10.7,10.6,10.7,741000,0
2014-03-17 00:00:00,9.45,9.45,9.35,9.4,1009200,0
2014-03-18 00:00:00,9.4,9.4,9.35,9.4,363800,0
2014-03-19 00:00:00,9.4,9.4,9.35,9.35,515600,0
2014-03-20 00:00:00,9.35,9.4,9.35,9.4,381900,0
2014-03-21 00:00:00,9.35,9.4,9.35,9.35,302000,0
2014-03-24 00:00:00,9.35,9.4,9.35,9.35,57900,0
2014-03-25 00:00:00,9.4,9.4,9.3,9.35,88500,0
2014-03-26 00:00:00,9.35,9.4,9.35,9.35,114700,0
2014-03-27 00:00:00,9.35,9.35,9.3,9.3,168400,0
2014-03-28 00:00:00,9.3,9.35,9.3,9.35,55400,0
2014-03-31 00:00:00,9.35,9.35,9.3,9.3,194300,0
2014-04-01 00:00:00,9.3,9.35,9.3,9.3,212500,0
2014-04-02 00:00:00,9.3,9.3,9.25,9.3,481500,0
2014-04-03 00:00:00,9.3,9.3,9.25,9.3,127800,0
2014-04-04 00:00:00,9.3,9.35,9.3,9.35,185500,0
2014-04-08 00:00:00,9.35,9.35,9.3,9.3,80900,0
2014-04-09 00:00:00,9.3,9.3,9.25,9.25,194000,0
2014-04-10 00:00:00,9.25,9.3,9.25,9.25,78000,0
2014-04-11 00:00:00,9.3,9.3,9.25,9.3,158100,0
2014-04-16 00:00:00,9.3,9.35,9.3,9.3,141300,0
2014-04-17 00:00:00,9.3,9.35,9.3,9.35,83800,0
2014-04-18 00:00:00,9.35,9.35,9.3,9.3,132900,0
2014-04-21 00:00:00,9.3,9.35,9.3,9.3,178200,0
2014-04-22 00:00:00,9.3,9.3,9.3,9.3,38300,0
2014-04-23 00:00:00,9.3,9.35,9.3,9.3,167900,0
2014-04-24 00:00:00,9.25,9.35,9.25,9.3,158400,0
2014-04-25 00:00:00,9.35,9.35,9.3,9.3,56600,0
2014-04-28 00:00:00,9.3,9.35,9.3,9.3,379300,0
2014-04-29 00:00:00,9.3,9.35,9.3,9.3,85100,0
2014-04-30 00:00:00,9.35,9.35,9.25,9.3,410300,0
2014-05-02 00:00:00,9.3,9.3,9.3,9.3,28000,0
2014-05-06 00:00:00,9.3,9.3,9.3,9.3,183100,0
2014-05-07 00:00:00,9.3,9.35,9.3,9.35,95500,0
2014-05-08 00:00:00,9.35,9.35,9.3,9.35,308500,0
2014-05-09 00:00:00,9.3,9.35,9.3,9.3,131000,0
2014-05-12 00:00:00,9.3,9.35,9.3,9.3,137400,0
2014-05-14 00:00:00,9.3,9.35,9.3,9.3,826600,0
2014-05-15 00:00:00,9.35,9.4,9.35,9.35,174100,0
2014-05-16 00:00:00,9.4,9.4,9.4,9.4,227500,0
2014-05-19 00:00:00,9.4,9.45,9.4,9.45,249700,0
2014-05-20 00:00:00,9.4,9.45,9.35,9.4,462700,0
2014-05-21 00:00:00,9.4,9.45,9.4,9.45,8100,0
2014-05-22 00:00:00,9.4,9.45,9.4,9.45,58700,0
2014-05-23 00:00:00,9.3,9.45,9.3,9.4,436400,0
2014-05-26 00:00:00,9.4,9.45,9.4,9.45,289600,0
2014-05-27 00:00:00,9.45,9.5,9.45,9.5,180600,0
2014-05-28 00:00:00,9.5,9.55,9.5,9.5,98100,0
2014-05-29 00:00:00,9.5,9.55,9.5,9.55,221400,0
2014-05-30 00:00:00,9.55,9.6,9.5,9.6,172500,0
2014-06-02 00:00:00,9.6,9.6,9.5,9.6,258300,0
2014-06-03 00:00:00,9.55,9.6,9.55,9.55,391300,0
2014-06-04 00:00:00,9.55,9.6,9.55,9.55,64900,0
2014-06-05 00:00:00,9.6,9.6,9.55,9.6,64700,0
2014-06-06 00:00:00,9.6,9.6,9.55,9.6,101600,0
2014-06-09 00:00:00,9.6,9.6,9.55,9.6,132600,0
2014-06-10 00:00:00,9.6,9.6,9.55,9.55,161100,0
2014-06-11 00:00:00,9.6,9.6,9.55,9.6,196100,0
2014-06-12 00:00:00,9.6,9.6,9.55,9.6,92800,0
2014-06-13 00:00:00,9.6,9.6,9.6,9.6,425200,0
2014-06-16 00:00:00,9.6,9.65,9.55,9.65,366400,0
2014-06-17 00:00:00,9.65,9.65,9.6,9.65,46300,0
2014-06-18 00:00:00,9.6,9.65,9.6,9.6,75000,0
2014-06-19 00:00:00,9.6,9.65,9.6,9.65,76700,0
2014-06-20 00:00:00,9.65,9.65,9.6,9.65,69100,0
2014-06-23 00:00:00,9.65,9.7,9.6,9.7,64800,0
2014-06-24 00:00:00,9.65,9.7,9.65,9.65,156500,0
2014-06-25 00:00:00,9.65,9.7,9.65,9.65,96300,0
2014-06-26 00:00:00,9.65,9.7,9.65,9.7,91300,0
2014-06-27 00:00:00,9.7,9.7,9.65,9.65,18600,0
2014-06-30 00:00:00,9.7,9.75,9.65,9.75,179100,0
2014-07-02 00:00:00,9.65,9.7,9.65,9.7,41200,0
2014-07-03 00:00:00,9.7,9.75,9.65,9.7,114800,0
2014-07-04 00:00:00,9.75,9.75,9.7,9.75,35800,0
2014-07-07 00:00:00,9.75,9.8,9.7,9.8,49700,0
2014-07-08 00:00:00,9.75,9.85,9.75,9.8,114400,0
2014-07-09 00:00:00,9.8,9.8,9.8,9.8,13400,0
2014-07-10 00:00:00,9.75,9.8,9.75,9.8,13700,0
2014-07-14 00:00:00,9.75,9.75,9.7,9.75,156600,0
2014-07-15 00:00:00,9.7,9.75,9.7,9.7,248000,0
2014-07-16 00:00:00,9.7,9.75,9.7,9.75,118700,0
2014-07-17 00:00:00,9.75,9.75,9.75,9.75,58700,0
2014-07-18 00:00:00,9.8,9.8,9.7,9.75,70600,0
2014-07-21 00:00:00,9.75,9.75,9.65,9.75,121700,0
2014-07-22 00:00:00,9.7,9.75,9.7,9.75,84700,0
2014-07-23 00:00:00,9.7,9.75,9.7,9.75,59100,0
2014-07-24 00:00:00,9.75,9.8,9.75,9.8,103200,0
2014-07-25 00:00:00,9.7,9.7,9.7,9.7,82300,0
2014-07-28 00:00:00,9.7,9.75,9.7,9.75,49100,0
2014-07-29 00:00:00,9.7,9.7,9.65,9.65,127500,0
2014-07-30 00:00:00,9.65,9.7,9.65,9.7,92900,0
2014-07-31 00:00:00,9.65,9.7,9.65,9.7,179700,0
2014-08-01 00:00:00,9.65,9.7,9.6,9.7,97400,0
2014-08-04 00:00:00,9.65,9.7,9.65,9.7,15800,0
2014-08-05 00:00:00,9.7,9.8,9.7,9.75,122700,0
2014-08-06 00:00:00,9.75,9.75,9.7,9.75,71600,0
2014-08-07 00:00:00,9.75,9.75,9.7,9.7,42200,0
2014-08-08 00:00:00,9.7,9.7,9.6,9.6,723700,0
2014-08-13 00:00:00,9.6,9.65,9.6,9.65,492900,0
2014-08-14 00:00:00,9.65,9.7,9.6,9.7,101100,0
2014-08-15 00:00:00,9.6,9.7,9.6,9.65,115100,0
2014-08-18 00:00:00,9.7,9.7,9.6,9.7,170900,0
2014-08-19 00:00:00,9.65,9.65,9.65,9.65,91100,0
2014-08-20 00:00:00,9.65,9.7,9.65,9.65,22300,0
2014-08-21 00:00:00,9.65,9.7,9.65,9.65,75700,0
2014-08-22 00:00:00,9.65,9.65,9.65,9.65,203400,0
2014-08-25 00:00:00,9.65,9.65,9.65,9.65,14800,0
2014-08-26 00:00:00,9.7,9.75,9.65,9.7,311700,0
2014-08-27 00:00:00,9.7,9.75,9.7,9.75,214300,0
2014-08-28 00:00:00,9.75,9.85,9.75,9.75,507500,0
2014-08-29 00:00:00,9.8,9.8,9.75,9.75,426900,0
2014-09-01 00:00:00,9.8,9.8,9.75,9.8,421800,0
2014-09-02 00:00:00,9.8,9.8,9.75,9.8,90900,0
2014-09-03 00:00:00,9.8,9.8,9.75,9.8,194500,0
2014-09-04 00:00:00,9.8,9.8,9.8,9.8,100500,0
2014-09-05 00:00:00,9.75,9.85,9.75,9.85,90400,0
2014-09-08 00:00:00,9.85,9.85,9.85,9.85,96200,0
2014-09-09 00:00:00,9.8,9.9,9.8,9.85,398300,0
2014-09-10 00:00:00,9.85,9.9,9.8,9.9,155600,0
2014-09-11 00:00:00,9.9,9.95,9.85,9.9,75400,0
2014-09-12 00:00:00,9.9,9.9,9.8,9.85,503900,0
2014-09-15 00:00:00,6.45,9.35,6.45,9.3,878800,0
2014-09-16 00:00:00,9.3,9.3,9.25,9.3,152400,0
2014-09-17 00:00:00,9.25,9.25,9.25,9.25,168500,0
2014-09-18 00:00:00,9.25,9.3,9.2,9.2,89000,0
2014-09-19 00:00:00,9.2,9.25,9.2,9.25,55100,0
2014-09-22 00:00:00,9.25,9.25,9.2,9.2,70900,0
2014-09-23 00:00:00,9.25,9.25,9.2,9.25,83200,0
2014-09-24 00:00:00,9.2,9.25,9.2,9.2,80300,0
2014-09-25 00:00:00,9.2,9.25,9.15,9.25,150700,0
2014-09-26 00:00:00,9.25,9.25,9.2,9.2,194900,0
2014-09-29 00:00:00,9.2,9.2,9.2,9.2,160600,0
2014-09-30 00:00:00,9.2,9.2,9.2,9.2,136600,0
2014-10-01 00:00:00,9.2,9.25,9.2,9.2,107600,0
2014-10-02 00:00:00,9.25,9.25,9.2,9.2,176700,0
2014-10-03 00:00:00,9.2,9.2,9.15,9.2,108900,0
2014-10-06 00:00:00,9.2,9.2,9.15,9.2,127100,0
2014-10-07 00:00:00,9.2,9.2,9.15,9.15,131400,0
2014-10-08 00:00:00,9.15,9.2,9.15,9.15,118200,0
2014-10-09 00:00:00,9.15,9.2,9.15,9.15,73400,0
2014-10-13 00:00:00,9.15,9.2,9.15,9.15,45000,0
2014-10-14 00:00:00,9.15,9.2,9.1,9.1,179700,0
2014-10-15 00:00:00,9.1,9.15,9.1,9.15,85100,0
2014-10-16 00:00:00,9.1,9.15,9.1,9.1,104700,0
2014-10-17 00:00:00,9.15,9.15,9.1,9.1,167000,0
2014-10-20 00:00:00,9.05,9.1,9.05,9.1,140400,0
2014-10-21 00:00:00,9.1,9.1,9.05,9.1,93400,0
2014-10-22 00:00:00,9.05,9.1,9.05,9.1,99200,0
2014-10-24 00:00:00,9.1,9.1,9.05,9.1,155300,0
2014-10-27 00:00:00,9.1,9.1,9.05,9.1,45200,0
2014-10-28 00:00:00,9.1,9.15,9.1,9.15,120800,0
2014-10-29 00:00:00,9.1,9.15,9.1,9.1,109600,0
2014-10-30 00:00:00,9.15,9.15,9.15,9.15,32100,0
2014-10-31 00:00:00,9.1,9.1,9.1,9.1,71300,0
2014-11-03 00:00:00,9.1,9.1,9.1,9.1,19000,0
2014-11-04 00:00:00,9.15,9.15,9.05,9.1,97200,0
2014-11-05 00:00:00,9.1,9.1,9.05,9.1,92800,0
2014-11-06 00:00:00,9.1,9.15,9.1,9.15,56400,0
2014-11-07 00:00:00,9.05,9.1,9.05,9.1,123600,0
2014-11-10 00:00:00,9.05,9.1,9.05,9.05,143600,0
2014-11-11 00:00:00,9.05,9.1,9.05,9.1,14100,0
2014-11-12 00:00:00,9.1,9.1,9.05,9.05,58500,0
2014-11-13 00:00:00,9.05,9.1,9.05,9.1,341600,0
2014-11-14 00:00:00,9.1,9.15,9.1,9.15,53400,0
2014-11-17 00:00:00,9.1,9.15,9.1,9.1,72500,0
2014-11-18 00:00:00,9.1,9.1,9.1,9.1,79500,0
2014-11-19 00:00:00,9.15,9.15,9.1,9.1,42100,0
2014-11-20 00:00:00,9.1,9.15,9.1,9.1,89700,0
2014-11-21 00:00:00,9.05,9.1,9.05,9.1,31900,0
2014-11-24 00:00:00,9.1,9.1,9.1,9.1,27100,0
2014-11-25 00:00:00,9.1,9.1,9.05,9.1,49100,0
2014-11-26 00:00:00,9.1,9.15,9.1,9.1,44200,0
2014-11-27 00:00:00,9.15,9.15,9.1,9.1,318300,0
2014-11-28 00:00:00,9.1,9.15,9.1,9.1,95600,0
2014-12-01 00:00:00,9.1,9.15,9.1,9.15,276600,0
2014-12-02 00:00:00,9.1,9.15,9.1,9.15,26700,0
2014-12-03 00:00:00,9.15,9.15,9.1,9.1,27800,0
2014-12-04 00:00:00,9.15,9.15,9.1,9.1,221300,0
2014-12-08 00:00:00,9.1,9.1,9.05,9.1,50400,0
2014-12-09 00:00:00,9.1,9.1,9.05,9.1,39800,0
2014-12-11 00:00:00,9.1,9.1,9.05,9.05,167800,0
2014-12-12 00:00:00,9.05,9.1,9.05,9.05,27200,0
2014-12-15 00:00:00,9.05,9.1,8.9,8.9,422300,0
2014-12-16 00:00:00,8.95,9.0,8.9,8.95,187600,0
2014-12-17 00:00:00,8.95,9.0,8.95,9.0,292400,0
2014-12-18 00:00:00,9.0,9.1,9.0,9.1,52300,0
2014-12-19 00:00:00,9.1,9.15,9.0,9.0,28000,0
2014-12-22 00:00:00,9.0,9.0,9.0,9.0,43500,0
2014-12-23 00:00:00,9.05,9.05,9.0,9.0,1300,0
2014-12-24 00:00:00,9.0,9.0,8.75,9.0,221000,0
2014-12-25 00:00:00,9.0,9.05,8.95,9.05,42700,0
2014-12-26 00:00:00,9.0,9.05,8.95,8.95,16600,0
2014-12-29 00:00:00,8.95,9.0,8.95,9.0,16600,0
2014-12-30 00:00:00,9.05,9.05,9.0,9.0,6100,0
2015-01-05 00:00:00,9.0,9.0,8.95,9.0,26000,0
2015-01-06 00:00:00,9.0,9.0,8.95,9.0,37500,0
2015-01-07 00:00:00,9.0,9.0,8.95,9.0,51000,0
2015-01-08 00:00:00,9.0,9.0,9.0,9.0,59300,0
2015-01-09 00:00:00,9.0,9.05,9.0,9.05,146600,0
2015-01-12 00:00:00,9.05,9.05,9.0,9.05,76200,0
2015-01-13 00:00:00,9.05,9.05,9.05,9.05,33100,0
2015-01-14 00:00:00,9.0,9.05,9.0,9.05,108700,0
2015-01-15 00:00:00,9.05,9.1,9.05,9.1,61000,0
2015-01-16 00:00:00,9.1,9.15,9.1,9.15,50100,0
2015-01-19 00:00:00,9.1,9.15,9.1,9.15,19300,0
2015-01-20 00:00:00,9.15,9.15,9.1,9.1,448200,0
2015-01-21 00:00:00,9.15,9.15,9.1,9.15,121000,0
2015-01-22 00:00:00,9.1,9.1,9.1,9.1,42000,0
2015-01-23 00:00:00,9.1,9.15,9.1,9.1,309500,0
2015-01-26 00:00:00,9.15,9.15,9.1,9.1,29200,0
2015-01-27 00:00:00,9.15,9.2,9.1,9.1,176400,0
2015-01-28 00:00:00,9.15,9.2,9.15,9.15,19800,0
2015-01-29 00:00:00,9.15,9.15,9.1,9.15,91400,0
2015-01-30 00:00:00,9.15,9.15,9.1,9.15,11700,0
2015-02-02 00:00:00,9.15,9.15,9.15,9.15,51300,0
2015-02-03 00:00:00,9.15,9.2,9.15,9.15,16100,0
2015-02-04 00:00:00,9.15,9.25,9.15,9.25,129000,0
2015-02-05 00:00:00,9.2,9.2,9.15,9.2,36300,0
2015-02-06 00:00:00,9.2,9.25,9.15,9.25,106300,0
2015-02-09 00:00:00,9.2,9.25,9.2,9.25,30400,0
2015-02-10 00:00:00,9.2,9.25,9.2,9.25,64900,0
2015-02-11 00:00:00,9.2,9.2,9.2,9.2,30800,0
2015-02-12 00:00:00,9.2,9.2,9.2,9.2,109800,0
2015-02-13 00:00:00,9.2,9.2,9.2,9.2,27500,0
2015-02-16 00:00:00,9.2,9.25,9.15,9.25,332500,0
2015-02-17 00:00:00,9.2,9.2,9.15,9.15,20400,0
2015-02-18 00:00:00,9.15,9.2,9.15,9.2,458800,0
2015-02-19 00:00:00,9.15,9.15,9.15,9.15,50900,0
2015-02-20 00:00:00,9.2,9.2,9.1,9.15,174100,0
2015-02-23 00:00:00,9.15,9.15,9.1,9.1,89500,0
2015-02-24 00:00:00,9.15,9.15,9.1,9.1,307600,0
2015-02-25 00:00:00,9.15,9.15,9.1,9.15,68200,0
2015-02-26 00:00:00,9.1,9.2,9.1,9.2,391800,0
2015-02-27 00:00:00,9.15,9.2,9.1,9.2,254000,0
2015-03-02 00:00:00,9.2,9.25,9.2,9.25,198700,0
2015-03-03 00:00:00,9.25,9.25,9.2,9.2,276000,0
2015-03-05 00:00:00,9.25,9.25,9.2,9.2,74800,0
2015-03-06 00:00:00,9.2,9.25,9.2,9.25,93800,0
2015-03-09 00:00:00,9.15,9.15,9.1,9.1,245600,0
2015-03-10 00:00:00,9.15,9.2,9.15,9.15,130800,0
2015-03-11 00:00:00,9.15,9.25,9.1,9.2,130000,0
2015-03-12 00:00:00,9.2,9.25,9.15,9.25,128300,0
2015-03-13 00:00:00,9.25,9.25,9.2,9.25,89500,0
2015-03-16 00:00:00,9.25,9.3,9.2,9.3,196700,0
2015-03-17 00:00:00,9.25,9.3,9.2,9.3,329600,0
2015-03-18 00:00:00,8.8,8.85,8.7,8.8,2042900,0
2015-03-19 00:00:00,8.8,8.8,8.75,8.8,71900,0
2015-03-20 00:00:00,8.8,8.8,8.75,8.75,92300,0
2015-03-23 00:00:00,8.75,8.75,8.7,8.75,201200,0
2015-03-24 00:00:00,8.75,8.75,8.6,8.7,544200,0
2015-03-25 00:00:00,8.7,8.75,8.7,8.7,134000,0
2015-03-26 00:00:00,8.75,8.75,8.65,8.65,35300,0
2015-03-27 00:00:00,8.65,8.7,8.65,8.65,46400,0
2015-03-30 00:00:00,8.7,8.7,8.65,8.65,37500,0
2015-03-31 00:00:00,8.7,8.7,8.65,8.7,99100,0
2015-04-01 00:00:00,8.7,8.7,8.65,8.65,425000,0
2015-04-02 00:00:00,8.65,8.7,8.65,8.7,178500,0
2015-04-03 00:00:00,8.7,8.7,8.7,8.7,26700,0
2015-04-07 00:00:00,8.7,8.7,8.65,8.65,14500,0
2015-04-08 00:00:00,8.65,8.7,8.65,8.7,45900,0
2015-04-09 00:00:00,8.65,8.7,8.65,8.7,112700,0
2015-04-10 00:00:00,8.7,8.7,8.65,8.7,42800,0
2015-04-16 00:00:00,8.7,8.75,8.65,8.65,98800,0
2015-04-17 00:00:00,8.65,8.65,8.65,8.65,3100,0
2015-04-20 00:00:00,8.7,8.7,8.65,8.7,63400,0
2015-04-21 00:00:00,8.7,8.7,8.7,8.7,20000,0
2015-04-22 00:00:00,8.7,8.7,8.65,8.7,101800,0
2015-04-23 00:00:00,8.65,8.75,8.65,8.7,325200,0
2015-04-24 00:00:00,8.7,8.75,8.7,8.75,485600,0
2015-04-27 00:00:00,8.7,8.7,8.7,8.7,22000,0
2015-04-28 00:00:00,8.7,8.7,8.7,8.7,250600,0
2015-04-29 00:00:00,8.75,8.75,8.7,8.75,260700,0
2015-04-30 00:00:00,8.7,8.7,8.7,8.7,37600,0
2015-05-06 00:00:00,8.75,8.75,8.7,8.75,212800,0
2015-05-07 00:00:00,8.75,8.75,8.7,8.7,86200,0
2015-05-08 00:00:00,8.75,8.75,8.7,8.75,61300,0
2015-05-11 00:00:00,8.7,8.75,8.7,8.7,20800,0
2015-05-12 00:00:00,8.7,8.75,8.7,8.7,99000,0
2015-05-13 00:00:00,8.75,8.75,8.7,8.75,287600,0
2015-05-14 00:00:00,8.7,8.75,8.7,8.7,59000,0
2015-05-15 00:00:00,8.75,8.75,8.7,8.7,45100,0
2015-05-18 00:00:00,8.7,8.75,8.7,8.75,169000,0
2015-05-19 00:00:00,8.75,8.75,8.7,8.7,142800,0
2015-05-20 00:00:00,8.7,8.75,8.7,8.7,49600,0
2015-05-21 00:00:00,8.7,8.75,8.7,8.75,20200,0
2015-05-22 00:00:00,8.75,8.75,8.75,8.75,129900,0
2015-05-25 00:00:00,8.75,8.75,8.75,8.75,7400,0
2015-05-26 00:00:00,8.75,8.75,8.7,8.7,82300,0
2015-05-27 00:00:00,8.75,8.75,8.7,8.75,32000,0
2015-05-28 00:00:00,8.7,8.7,8.7,8.7,49900,0
2015-05-29 00:00:00,8.75,8.8,8.75,8.75,24700,0
2015-06-02 00:00:00,8.75,8.75,8.7,8.7,2100,0
2015-06-03 00:00:00,8.75,8.75,8.75,8.75,21000,0
2015-06-04 00:00:00,8.7,8.75,8.7,8.75,32600,0
2015-06-05 00:00:00,8.75,8.75,8.75,8.75,24700,0
2015-06-08 00:00:00,8.75,8.8,8.75,8.8,199300,0
2015-06-09 00:00:00,8.8,9.0,8.8,9.0,579500,0
